개방자치단체코드,관리번호,사업장명,인허가일자,상세영업상태명,전화번호,소재지면적,지번주소,도로명주소,도로명우편번호,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3130000,2.01231E+18,롯데슈퍼 마포점,2012-03-22,정상영업,706-7272,1561.5,서울특별시 마포구 구수동 61번지,서울특별시 마포구 토정로 193 (구수동),,그 밖의 대규모점포,193981.3127,449301.6924,
3130000,2.01831E+18,AK PLAZA 홍대,2018-08-14,정상영업,02-2179-5021,9747.1,서울특별시 마포구 동교동 190번지 1호,서울특별시 마포구 양화로 188 (동교동),4051,쇼핑센터,193285.5497,450808.5716,
3130000,2.01031E+18,(주)이마트 마포점,20101223,정상영업,3809414,5687.96,서울특별시 마포구 공덕동 173번지 대우월드마크마포,서울특별시 마포구 백범로 212 (신공덕동),121030,대형마트,195878.7415,449214.2533,대규모점포
3130000,2.01031E+18,(주)이마트 마포점,20101223,정상영업,2197-1234,5687.96,서울특별시 마포구 신공덕동 173번지,서울특별시 마포구  백범로  212 (신공덕동),121852,대형마트,195808.9045,448910.7413,대규모점포
3130000,2.01131E+18,홈플러스 합정점,20110106,정상영업,34598000,14201,서울특별시 마포구 서교동 490번지 1호,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",4036,대형마트,192414.0269,450075.4898,대규모점포
3130000,2.00931E+18,동진시장,19740605,정상영업,325-9559,0,서울특별시 마포구 연남동 227번지 15호,서울특별시 마포구 성미산로 198 (연남동),,시장,193456.6064,451125.4673,
3130000,2.00331E+18,홈플러스(주)월드컵점,20030521,정상영업,02-312-2080,17687.3,서울특별시 마포구 성산동 515호 월드컵경기장내,"서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장내)",,대형마트,191010.381,451972.154,대규모점포
3130000,2.00931E+18,공덕시장,19740414,정상영업,712-0076,750,서울특별시 마포구 공덕동 256번지 10호,서울특별시 마포구 만리재로 19 (공덕동),,시장,195810.0795,449173.776,대규모점포
3130000,2.00931E+18,합정시장,19700729,정상영업,334-2425,0,서울특별시 마포구 합정동 375번지 1호,서울특별시 마포구 양화진길 5 (합정동),,시장,192257.3938,449554.4842,
3130000,2.00931E+18,정도진흥기업(주),19940510,정상영업,320-2511,6592.35,서울특별시 마포구 노고산동 57번지 1호,서울특별시 마포구  신촌로  94 (노고산동),,그 밖의 대규모점포,194273.5981,450318.7241,대규모점포
3130000,2.00931E+18,성산시장,19740528,정상영업,334-3133,0,서울특별시 마포구 망원2동 480번지 1호,,,시장,,,
3130000,2.00931E+18,영진시장,19720622,정상영업,335-4527,0,서울특별시 마포구 서교동 485번지 14호,서울특별시 마포구 동교로12길 21 (서교동),,시장,192214.3809,450136.911,
3130000,2.00931E+18,신수시장,19720913,정상영업,717-1324,1092.16,서울특별시 마포구 신수동 288번지 1호,서울특별시 마포구 토정로17길 17 (신수동),,시장,194236.7347,449243.1627,대규모점포
3130000,2.00931E+18,성산프라자(마포영화블렌하임),20091112,정상영업,334-6949,3060.29,서울특별시 마포구 망원2동 517번지,서울특별시 마포구 월드컵로25길 26 (망원동),,그 밖의 대규모점포,191651.5293,450694.8035,대규모점포
3130000,2.01131E+18,YZ Park 홍대점,20110729,정상영업,02-517-7885,22471.9,서울특별시 마포구 동교동 166번지 15호,서울특별시 마포구 양화로 176 (동교동),,전문점,193296.7914,450562.9312,대규모점포
3130000,2.01131E+18,홈플러스익스프레스 도화점,20111212,정상영업,02-3272-8544,377.72,서울특별시 마포구 도화동 353번지,"서울특별시 마포구 도화4길 73 (도화동, 현대홈타운)",4180,그 밖의 대규모점포,195669.2176,448393.6587,준대규모점포
3130000,2.00931E+18,서교시장,19720719,정상영업,3141-2502,0,서울특별시 마포구 서교동 357번지 1호,서울특별시 마포구 홍익로3길 20 (서교동),,시장,193009.2081,450142.1869,
3130000,2.00131E+18,마포농수산물시장,19980718,정상영업,300-5062,12337.24,서울특별시 마포구 성산동 533번지 1호,서울특별시 마포구 월드컵로 235 (성산동),,시장,190931.0009,451427.7221,대규모점포
3130000,2.00731E+18,마포종합시장(서강한화오벨리스크),20070507,정상영업,3141-5262,3992,서울특별시 마포구 창전동 442번지,서울특별시 마포구 창전로 45 (창전동),,그 밖의 대규모점포,193905.4372,449372.4965,대규모점포
3130000,2.01831E+18,홍대복합역사 상업시설,20180813,영업개시전,02-2179-5021,9747.1,서울특별시 마포구 동교동 190번지 1호,서울특별시 마포구 와우산로35길 50-4 (동교동),4052,쇼핑센터,193565.9004,450545.6685,대규모점포
3140000,2.01231E+18,롯데프레시 신정점,20120523,정상영업,2692-5600,240.66,서울특별시 양천구 신정동 1290-4 대우미래사랑5차아파트,"서울특별시 양천구 신정로13길 3, 대우미래사랑5차아파트 103~105호 (신정동)",8081,그 밖의 대규모점포,186071.9797,445297.9868,준대규모점포
3140000,2.01231E+18,(주)이마트 신월점,20120531,정상영업,02-6716-1234,1943.87,서울특별시 양천구 신월5동 26번지,서울특별시 양천구 화곡로 59 (신월동),,구분없음,184796.9991,448625.3896,준대규모점포
3140000,2.01131E+18,홈플러스(주)익스프레스 신정점,20110630,정상영업,2696-8546,213,서울특별시 양천구 신정3동 1183번지 12호,서울특별시 양천구 중앙로 255-1 (신정동),,구분없음,186934.1477,446336.6805,준대규모점포
3140000,2.01231E+18,(주)이마트에브리데이 목동점,20120531,정상영업,02-2646-4331,468.92,서울특별시 양천구 목5동 904번지 목동4단지아파트 관리동 105호,"서울특별시 양천구 목동서로 130, 관리동 105호 (목동,목동4단지아파트)",,구분없음,188580.4837,447750.8452,준대규모점포
3140000,1.98131E+18,목동시장아울렛,19810923,정상영업,02  26432767,3014,서울특별시 양천구 목동 739번지 1호,서울특별시 양천구 목동중앙본로7길 45 (목동),,그 밖의 대규모점포,188117.3518,448552.9899,대규모점포
3140000,1.98831E+18,우성상가시장,19880919,정상영업,02 26931241,2247,서울특별시 양천구 신월동 928번지 1 호,서울특별시 양천구 지양로 78 (신월동),,시장,185221.9579,446727.355,대규모점포
3140000,2.00231E+18,현대백화점목동점,20020809,정상영업,221632233,38258,서울특별시 양천구 목동 916호,서울특별시 양천구 목동동로 257 (목동),,백화점,188884.0756,447186.8886,대규모점포
3140000,2.00431E+18,행복한백화점,20040604,정상영업,266789236,24319,서울특별시 양천구 목동 917번지 6호,서울특별시 양천구 목동동로 309 (목동),,백화점,188977.1711,447466.355,대규모점포
3140000,2.00831E+18,신정동세양청마루2차상가,20081016,정상영업,780-9051,3143.65,서울특별시 양천구 신정동 201번지 1호,서울특별시 양천구 목동남로4길 2 (신정동),,그 밖의 대규모점포,187954.1896,445124.1316,
3140000,2.00831E+18,홈플러스(주)목동점,20081103,정상영업,226442080,19765.04,서울특별시 양천구 목동 919번지 7호,서울특별시 양천구 목동서로 170 (목동),,쇼핑센터,188729.1905,447572.61,대규모점포
3140000,2.01131E+18,(주)지에스리테일 신정2점,20110915,정상영업,2006-2637,346,서울특별시 양천구 신정동 201번지 1호 세양청마루2차 지상1층,"서울특별시 양천구 목동남로4길 2 (신정동, 세양청마루2차주상복합)",8104,구분없음,187954.1896,445124.1316,준대규모점포
3140000,2.01131E+18,홈플러스(주)익스프레스 목동2점,20110915,정상영업,2062-8546,244.9,서울특별시 양천구 목3동 657번지 21호,서울특별시 양천구 등촌로 172 (목동),,구분없음,187788.8226,449204.6352,준대규모점포
3140000,2.01231E+18,홈플러스(주)익스프레스 신정3점,20120410,정상영업,2644-8720,161.37,서울특별시 양천구 신정7동 324번지 10호 굿모닝탑  103~108호,"서울특별시 양천구 목동동로 53, 103~108호 (신정동,굿모닝탑)",,구분없음,187619.9931,445879.0549,준대규모점포
3140000,2.00931E+18,신한이모르젠상가,19760616,정상영업,26545959,3636.42,서울특별시 양천구 목3동 960번지,서울특별시 양천구 목동중앙북로 7 (목동),,그 밖의 대규모점포,187955.1215,449649.0162,대규모점포
3140000,2.00931E+18,목2동시장상인회,20070129,정상영업,02-2649-2059,0,"서울특별시 양천구 목2동 513번지 ,514,514,526,527,528,530번지일대","서울특별시 양천구 공항대로 610 (목동,,514,514,526,527,528,530번지일대)",,시장,188635.2309,449396.8064,
3140000,2.00931E+18,목4동시장상인회,20050504,정상영업,02-2647-9191,0,"서울특별시 양천구 목4동 727번지 ,736,726,738,725,739,724,723일대",,,시장,,,
3140000,2.00931E+18,경창시장상인회,20050504,정상영업,02-2606-5988,0,"서울특별시 양천구 신월2동 446번지 ,447,484,463, 신월4동427,428번지일대",,,시장,,,
3140000,2.00931E+18,목3동시장상인회,20060906,정상영업,02-2644-3238,0,"서울특별시 양천구 목3동 602번지 ,610~618번지일대",,,시장,,,
3140000,2.00931E+18,신영시장상인회,20060607,정상영업,02-2604-3319,0,"서울특별시 양천구 신월1동 105번지 ,106,113,114,115,118,119일대",,,시장,,,
3140000,2.01131E+18,(주)이마트 목동점,20110520,정상영업,269231234,14074.76,서울특별시 양천구 목1동 962번지 1호 목동트라팰리스 내,서울특별시 양천구 오목로 299 (목동),158766,대형마트,188551.2991,447076.2881,대규모점포
3140000,2.02031E+18,목동에버하임,20200526,정상영업,02-2643-3209,2734.89,서울특별시 양천구 목동 966번지 목동에버하임,"서울특별시 양천구 목동중앙북로 68 (목동, 목동에버하임)",7948,그 밖의 대규모점포,,,대규모점포
3140000,2.02131E+18,(주)이마트에브리데이 목동역점,20210826,정상영업,02-2039-0818,396.88,서울특별시 양천구 신정동 995-2,서울특별시 양천구 목동로 183(신정동),8022,구분없음,187929.3951,446964.6091,준대규모점포
3140000,2.02031E+18,목동에버하임,20200529,영업개시전,226433209,2734.89,서울특별시 양천구 목동 966번지 목동에버하임,"서울특별시 양천구 목동중앙북로 68 (목동, 목동에버하임)",7948,그 밖의 대규모점포,,,대규모점포
3150000,2.01732E+18,노브랜드 강서가양점,20170330,정상영업,02-3665-7661,0,서울특별시 강서구 가양동 54번지 5호,서울특별시 강서구 양천로 410 (가양동),7573,구분없음,186374.4637,451431.2511,준대규모점포
3150000,2.01732E+18,이마트에브리데이 마곡점,20170617,정상영업,02-2039-8337,0,서울특별시 강서구 마곡동 759번지 마곡센트럴타워Ⅱ,"서울특별시 강서구 마곡서로 158, 마곡센트럴타워Ⅱ 103~110, 118, 119호 (마곡동)",7788,구분없음,184498,451786,준대규모점포
3150000,2.01732E+18,롯데쇼핑㈜ 마켓999 양천향교역가맹점,20170814,정상영업,02-3664-6600,0,서울특별시 강서구 마곡동 776번지 2호 마곡센트럴대방디엠시티오피스텔,"서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 121-1,2호 (마곡동)",7791,구분없음,185798,451778,준대규모점포
3150000,2.01732E+18,㈜이마트에브리데이 양천향교역점,20171011,정상영업,02-2063-3690,0,서울특별시 강서구 가양동 1458번지 9호 동남빌딩,"서울특별시 강서구 허준로 16-12, 동남빌딩 (가양동)",7529,구분없음,186080.902,451971.1787,준대규모점포
3150000,2.01832E+18,노브랜드 강서마곡점,20180730,정상영업,02-2667-0151,0,서울특별시 강서구 마곡동 768번지 2호 동익드미라벨복합빌딩,"서울특별시 강서구 마곡서로 101, 동익드미라벨복합빌딩 (마곡동)",7798,구분없음,184386,451226,준대규모점포
3150000,2.01232E+18,(주)이마트에브리데이 화곡동점,20120312,정상영업,222813651,317,,"서울특별시 강서구 화곡로 274 (화곡동, 외4필지 크라운뷰 1층 104~109)",157915,그 밖의 대규모점포,186456.1877,449645.4519,준대규모점포
3150000,2.01132E+18,롯데쇼핑(주)롯데슈퍼화곡3동점,20111005,정상영업,226915601,117,서울특별시 강서구 화곡3동 1051번지 27호,서울특별시 강서구 강서로 179 (화곡동),157010,그 밖의 대규모점포,185731.0512,448913.7609,준대규모점포
3150000,2.01132E+18,홈플러스(주) 익스프레스 화곡점,20110701,정상영업,02-2065-8534,236,서울특별시 강서구 화곡3동 1065번지 8호,서울특별시 강서구 화곡로 153 (화곡동),157924,그 밖의 대규모점포,185681.1227,448813.4416,준대규모점포
3150000,1.99932E+18,(주)공항시장,19700820,정상영업,02  26622751,2702,서울특별시 강서구 방화동 620호,,,시장,,,대규모점포
3150000,2.00532E+18,홈플러스(주) 강서점,20050826,정상영업,226608121,22173,서울특별시 강서구 등촌동 639번지 11호,서울특별시 강서구  화곡로  398 (등촌동),157840,대형마트,187119.9482,450691.5932,대규모점포
3150000,2.00532E+18,삼정프라자,20050907,정상영업,226631978,5163.3,서울특별시 강서구 방화동 567번지 4호,서울특별시 강서구 방화동로 126 (방화동),157847,그 밖의 대규모점포,183315.5567,452204.1655,대규모점포
3150000,2.01332E+18,강서 뉴타워,20130617,정상영업,02-2605-3334,3385.1,서울특별시 강서구 화곡1동 1071번지 19호,"서울특별시 강서구 화곡로18길 24 (화곡동, 강서 뉴타워)",157925,그 밖의 대규모점포,185384.3227,448552.1247,대규모점포
3150000,2.01532E+18,(주)지에스리테일 염창점,20150323,정상영업,02-3665-7255,286.2,서울특별시 강서구 염창동 249번지 8호 1층,"서울특별시 강서구 양천로 687, 1층 (염창동)",157861,그 밖의 대규모점포,188680.483,449829.6943,준대규모점포
3150000,2.00832E+18,홈플러스(주) 가양점,20081031,정상영업,02-2063-2080,10037,서울특별시 강서구 가양동 18번지 24호,"서울특별시 강서구 양천로 431 (가양동, 홈플러스)",157800,대형마트,186687.1318,451342.7735,대규모점포
3150000,2.00932E+18,송화시장,20090305,정상영업,2602-2801,3378.74,서울특별시 강서구 내발산동 719번지 6호,서울특별시 강서구 강서로 267 (내발산동),157835,그 밖의 대규모점포,185431.0666,449714.8138,대규모점포
3150000,2.00632E+18,스페이스프라자,20060519,정상영업,236636562,3563,서울특별시 강서구 염창동 264번지 18호,서울특별시 강서구 공항대로71길 49 (염창동),157861,그 밖의 대규모점포,188692.0332,449699.8326,대규모점포
3150000,2.01232E+18,홈플러스익스프레스 화곡2점,20120410,정상영업,0002-2698-8550,244.6,서울특별시 강서구 화곡동 970번지 2호,서울특별시 강서구 까치산로 106 (화곡동),157914,그 밖의 대규모점포,186614.4313,449481.2536,준대규모점포
3160000,1.99332E+18,개봉프라자,19930527,정상영업,226198068,,서울특별시 구로구 고척동 269번지 1   호   ,,,그 밖의 대규모점포,,,
3160000,1.99432E+18,라이프공구종합상가,19940330,정상영업,02 6346460,,서울특별시 구로구 구로동 614번지 33  호   ,,,그 밖의 대규모점포,,,
3160000,1.97132E+18,고척시장,19711019,정상영업,02 6170617,,서울특별시 구로구 고척동 50번지 48  호   ,,,그 밖의 대규모점포,,,
3160000,1.97232E+18,배영설비(주),19720121,정상영업,02 8551036,,서울특별시 구로구 구로동 169번지 2   호   ,,,그 밖의 대규모점포,,,
3160000,1.98632E+18,고척산업용품상가,19861101,정상영업,02 2681-1133,10705,서울특별시 구로구 고척동 103번지 4호,"서울특별시 구로구 중앙로3길 50 (고척동, 고척산업용품종합상가)",8225,그 밖의 대규모점포,187619.597,444186.9231,대규모점포
3160000,1.98932E+18,사모아종합상가,19890320,정상영업,02 8613891,,서울특별시 구로구 구로동 685번지 140호   ,서울특별시 구로구 구일로10길 93 (구로동),,그 밖의 대규모점포,189052.1018,443748.2793,
3160000,1.99632E+18,서울구로기계공구상가,19960627,정상영업,226330081,,서울특별시 구로구 구로동 604번지 1   호   ,,,그 밖의 대규모점포,,,
3160000,1.99832E+18,공구상가일번지,19980114,정상영업,226310460,,서울특별시 구로구 구로동 636번지 62  호   ,,,그 밖의 대규모점포,,,
3160000,1.99832E+18,일이삼전자타운,19981126,정상영업,226171237,0,서울특별시 구로구 고척동 73번지 3   호,"서울특별시 구로구 경인로 393-7 (고척동, 123전자타운)",152722,그 밖의 대규모점포,187826.6982,443925.5247,대규모점포
3160000,2.00732E+18,삼익쇼핑센타,19861210,정상영업,2686-9982,4389,서울특별시 구로구 오류동 47번지 1호,서울특별시 구로구 경인로 192 (오류동),,쇼핑센터,186015.7384,443657.6143,대규모점포
3180000,2.01132E+18,(주)이마트 여의도점,20110523,정상영업,02-2280-1052,3536.87,,서울특별시 영등포구 여의동로3길 10 (여의도동),150893,대형마트,193393.0966,446218.4438,대규모점포
3160000,2.00732E+18,중앙유통단지,19980512,정상영업,2625-2631,70845,서울특별시 구로구 구로동 1258번지,서울특별시 구로구 경인로53길 15 (구로동),,그 밖의 대규모점포,188840.5159,444306.7711,대규모점포
3160000,2.00732E+18,홈플러스(주) 신도림점,20070813,정상영업,226182080,11914,서울특별시 구로구 신도림동 337번지 신도림1차푸르지오,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 (신도림동)",8208,대형마트,190005.1325,445250.5389,대규모점포
3160000,2.00732E+18,서울구로기계공구상가,19960627,정상영업,2633-0081,27535,서울특별시 구로구 구로동 604번지 1호,서울특별시 구로구 구로중앙로 198 (구로동),152864,그 밖의 대규모점포,189277.7617,444671.5517,대규모점포
3160000,2.00732E+18,라이프공구상가,19940330,정상영업,2634-6460,4495,서울특별시 구로구 구로동 614번지 33호,서울특별시 구로구 구로중앙로 237 (구로동),,그 밖의 대규모점포,188907.9661,444898.3676,대규모점포
3160000,2.00732E+18,고척산업용품상가,19861101,정상영업,2681-1364,10705,서울특별시 구로구 고척동 103번지 4호,"서울특별시 구로구 경인로43길 42 (고척동, 고척산업용품상가)",152757,복합쇼핑몰,187619.597,444186.9231,대규모점포
3160000,2.00732E+18,개봉프라자,19930527,정상영업,02-2619-8068,3085,서울특별시 구로구 고척동 269번지 1호,서울특별시 구로구 고척로40길 19 (고척동),,시장,186769.6169,444433.2216,대규모점포
3160000,2.00732E+18,고척스카이프라자,19711019,정상영업,02   4528140,6992,서울특별시 구로구 고척동 50번지 48호,서울특별시 구로구 중앙로 64 (고척동),152824,그 밖의 대규모점포,187798.8693,444629.7048,대규모점포
3160000,2.00732E+18,개봉제일시장,19761228,정상영업,2683-8792,2464,서울특별시 구로구 개봉동 361번지 1호,서울특별시 구로구 개봉로3길 51 (개봉동),,그 밖의 대규모점포,186968.2885,442651.9078,대규모점포
3160000,2.00732E+18,(주) 이마트 신도림점,20070927,정상영업,380-5234,7337,서울특별시 구로구 구로동 3번지 25호 외 31필지,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",,대형마트,190232.5245,444978.6827,대규모점포
3160000,2.00732E+18,나인스에비뉴,20071108,정상영업,852-7550,15624,서울특별시 구로구 구로동 501번지,서울특별시 구로구 구로중앙로 134 (구로동),,그 밖의 대규모점포,189682.7994,444193.86,대규모점포
3160000,2.00732E+18,사모아종합상가,19890320,정상영업,8373764,2762,서울특별시 구로구 구로동 685번지 140호,서울특별시 구로구 구일로10길 93 (구로동),,그 밖의 대규모점포,189052.1018,443748.2793,대규모점포
3160000,2.00732E+18,신도림 테크노마트,20071119,정상영업,3424-7800,45744,서울특별시 구로구 구로동 3번지 25호 외 31필지,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",,그 밖의 대규모점포,190232.5245,444978.6827,대규모점포
3200000,1.97532E+18,가야쇼핑,19751226,정상영업,02 8788001,288,서울특별시 관악구 신림동 1426번지 7호,,,시장,193750.8259,442753.2193,
3160000,2.00732E+18,(주)이마트 구로점,19990727,정상영업,"2009-1001,1051",9927.72,서울특별시 구로구 구로동 188번지 26호,서울특별시 구로구 디지털로32길 43 (구로동),,대형마트,190901.9779,442466.8134,대규모점포
3160000,2.01232E+18,홈플러스 익스프레스 개봉점,20120420,정상영업,2683-8545,191,서울특별시 구로구 개봉1동 156번지 18호 외 1필지 대림프라자 101호,"서울특별시 구로구 경인로 319 (개봉동,외 1필지 대림프라자 101호)",,구분없음,187158.4438,443952.5619,준대규모점포
3160000,2.01232E+18,홈플러스 익스프레스 서울구로점,20120620,정상영업,02-868-8726,228.69,"서울특별시 구로구 구로1동 650번지 4호 SK허브수 제B동 제118호,제119호,제121호~126호","서울특별시  구일로10길 27, B동 1층 (제118호,제119호,제121호~126호)",152720,구분없음,188674.9951,443749.503,준대규모점포
3160000,1.96232E+18,구로시장,19620925,정상영업,02 8542709,,서울특별시 구로구 구로동 736번지 1   호   ,,,그 밖의 대규모점포,,,
3160000,1.96832E+18,오류시장,19681023,정상영업,226113888,,서울특별시 구로구 오류동 38번지 7   호   ,,,그 밖의 대규모점포,,,
3160000,2.01132E+18,주식회사 현대백화점 디큐브시티,20110810,정상영업,234165282,38414.15,서울특별시 구로구 신도림동 692번지,서울특별시 구로구 경인로 662 (신도림동),152888,백화점,190107.0454,445157.6264,대규모점포
3160000,2.01132E+18,(주)이마트에브리데이 개봉동점,20110919,정상영업,226842013,860,"서울특별시 구로구 개봉동 324-1, 324-11,324-13  1층",서울특별시 구로구 개봉로17길 34 (개봉동),152814,구분없음,187009.8043,443302.6078,준대규모점포
3160000,2.01232E+18,홈플러스 익스프레스 서울오류점,20120420,정상영업,3459-8000,246,서울특별시 구로구 오류2동 160번지  외 2필지,"서울특별시 구로구 서해안로 2293 (오류동,외 2필지)",,구분없음,185756.1749,443268.099,준대규모점포
3160000,2.00732E+18,동국종합상가,19930115,정상영업,226177914,1582,서울특별시 구로구 고척동 83번지 6호,서울특별시 구로구 중앙로3길 49 (고척동),,그 밖의 대규모점포,187718.8012,444056.9968,대규모점포
3160000,2.00732E+18,공구상가일번지,19980114,정상영업,2631-0460,4881,서울특별시 구로구 구로동 636번지 62호,서울특별시 구로구 경인로54길 4 (구로동),,그 밖의 대규모점포,189134.1545,444274.7299,대규모점포
3160000,2.00732E+18,일이삼전자타운,19981126,정상영업,2617-1237,19634.51,서울특별시 구로구 고척동 73번지 3호,서울특별시 구로구 경인로 393-7 (고척동),,그 밖의 대규모점포,187826.6982,443925.5247,대규모점포
3160000,2.02232E+18,고척아이파크쇼핑센터,20220318,영업개시전,02-528-0450,40883.22,서울특별시 구로구 고척동 100-7,,,쇼핑센터,,,대규모점포
3160000,1.99932E+18,이마트구로점,19990727,,,7671,서울특별시 구로구 구로동 188번지 26  호   ,,,대형마트,,,
3170000,2.01932E+18,롯데캐슬 골드파크 4차 마르쉐도르 960,20190410,정상영업,02-809-9957,4288,서울특별시 금천구 독산동 1156번지 금천롯데캐슬골드파크4차,"서울특별시 금천구 시흥대로 315, 금천롯데캐슬골드파크4차 (독산동)",8608,그 밖의 대규모점포,,,대규모점포
3170000,1.98232E+18,럭키남서울상가,19820114,정상영업,02 8060123,,서울특별시 금천구 시흥동 1002번지 1호   ,서울특별시 금천구 시흥대로47길 43 (시흥동),,그 밖의 대규모점포,191026.6372,438701.2056,
3170000,1.98732E+18,시흥중앙철재상가,19870331,정상영업,02 8057180,0,서울특별시 금천구 시흥동 966호,서울특별시 금천구 시흥대로 46 (시흥동),,그 밖의 대규모점포,191390.7851,437280.5742,대규모점포
3170000,1.98732E+18,시흥산업용재유통센타,19870626,정상영업,02 8081522,,서울특별시 금천구 시흥동 984번지 6호   ,서울특별시 금천구 시흥대로 109 (시흥동),,그 밖의 대규모점포,191384.6063,437986.9408,
3170000,1.99332E+18,유창상가,19940314,정상영업,02 8934527,,서울특별시 금천구 독산동 293번지 5호   ,서울특별시 금천구 범안로 1209 (독산동),,그 밖의 대규모점포,190771.5956,440515.669,
3170000,1.97732E+18,대명합동시장,19771210,정상영업,02 8034878,,서울특별시 금천구 시흥동 884번지 5호   ,서울특별시 금천구 시흥대로52길 70 (시흥동),,그 밖의 대규모점포,191262.6214,439137.9921,
3170000,2.00332E+18,홈플러스(주) 금천점,20031002,정상영업,02  890 8125,29885.04,서울특별시 금천구 독산동 291번지 7호,서울특별시 금천구 시흥대로 391 (독산동),,대형마트,190809.5078,440728.3823,대규모점포
3170000,2.01532E+18,롯데쇼핑(주) 아울렛 가산점,20151229,정상영업,02-3397-3000,8815.59,서울특별시 금천구 가산동 60번지 19호,서울특별시 금천구 벚꽃로 278 (가산동),153801,쇼핑센터,189722.1785,441920.9728,대규모점포
3170000,2.01732E+18,롯데캐슬 골드파크 2차 마르쉐도르,20171205,정상영업,02-802-8835,11464,서울특별시 금천구 독산동 1150번지 금천롯데캐슬골드파크2차,"서울특별시 금천구 벚꽃로 30 (독산동, 금천롯데캐슬골드파크2차)",8608,그 밖의 대규모점포,190567.4183,439569.4015,대규모점포
3170000,2.00432E+18,시티렉스,20041002,정상영업,02-809-7530,15648.38,서울특별시 금천구 독산동 291번지 5호,서울특별시 금천구 시흥대로 399 (독산동),,쇼핑센터,190858.6495,440808.5413,대규모점포
3170000,2.00732E+18,푸른터시장,20070719,정상영업,776-7049,4079.41,서울특별시 금천구 독산동 957번지,서울특별시 금천구 남부순환로120길 23 (독산동),,그 밖의 대규모점포,191210.5177,441768.8339,
3170000,2.00832E+18,시흥산업용재유통센터,20170407,정상영업,02-808-1522,98983,서울특별시 금천구 시흥동 984번지,"서울특별시 금천구 시흥대로 97 (시흥동, 시흥유통상가)",8639,그 밖의 대규모점포,191226.2874,437914.063,대규모점포
3170000,2.00832E+18,홈플러스 시흥점,20081024,정상영업,895 2080,14972,서울특별시 금천구 시흥동 992번지 47호,서울특별시 금천구 시흥대로 201 (시흥동),,대형마트,191152.4326,438865.1607,대규모점포
3170000,2.01232E+18,홈플러스(주)익스프레스 가산점,20120410,정상영업,856-8545,243.5,,서울특별시 금천구 가산로 106 (가산동),153804,구분없음,190527.9185,441484.8659,준대규모점포
3170000,2.00732E+18,(주)원신더블유몰,20070208,정상영업,02  20810114,21378,서울특별시 금천구 가산동 60번지 27호,서울특별시 금천구 디지털로 188 (가산동),,쇼핑센터,189997.4557,441687.8412,
3170000,2.01332E+18,현대아울렛,20130319,정상영업,02-2136-2233,25015.45,서울특별시 금천구 가산동 60번지 8호,서울특별시 금천구 디지털로10길 9 (가산동),153801,쇼핑센터,190119.4634,441716.6846,
3170000,1.97332E+18,시흥중앙시장,19730912,,02 8035052,2063,서울특별시 금천구 시흥동 831번지 6호   ,서울특별시 금천구 금하로 705 (시흥동),,그 밖의 대규모점포,191823.0268,438834.3781,
3170000,2.00332E+18,삼성테스코(주)홈플러스 금천점,20031002,,234598000,26776,서울특별시 금천구 독산동 291번지 7호   ,서울특별시 금천구 시흥대로 391 (독산동),,대형마트,190809.5078,440728.3823,
3170000,2.00332E+18,삼성테스코(주)홈플러스 금천점,20031017,,02  34598000,26776.55,서울특별시 금천구 독산동 291번지 7호   ,서울특별시 금천구 시흥대로 391 (독산동),,대형마트,190809.5078,440728.3823,
3180000,2.00132E+18,홈플러스(주) 영등포점,20011203,정상영업,221658101,35687.74,서울특별시 영등포구 문래동3가 55번지 3호,서울특별시 영등포구  당산로  42 (문래동3가),150991,대형마트,190729.5065,446227.075,대규모점포
3180000,2.00332E+18,로데오 왁,20030331,정상영업,02-2635-2040,10000.33,서울특별시 영등포구 문래동3가 55호,서울특별시 영등포구 당산로 34 (문래동3가),150835,전문점,190644.1207,446104.9252,대규모점포
3180000,2.00532E+18,코스트코 홀세일,20051111,정상영업,02-2630-2651,8724.73,서울특별시 영등포구 양평동3가 65호,서울특별시 영등포구 선유로 156 (양평동3가),,대형마트,190408.5091,447298.0222,대규모점포
3180000,2.00732E+18,영신상가,20070322,정상영업,02-2634-0602,6567,서울특별시 영등포구 영등포동5가 18번지 1호,서울특별시 영등포구 영등포로 225 (영등포동5가),7250,그 밖의 대규모점포,191691.1679,446411.0071,대규모점포
3180000,2.00132E+18,코스트코홀세일,19941007,정상영업,226302653,,서울특별시 영등포구 양평동3가 65호   ,서울특별시 영등포구 선유로 156 (양평동3가),,그 밖의 대규모점포,190408.5091,447298.0222,
3180000,2.00132E+18,영등포지하상가,19970916,정상영업,226338050,,서울특별시 영등포구 영등포동5가 20호   ,,,그 밖의 대규모점포,,,
3180000,2.00132E+18,한화스토아여의점,19750609,정상영업,02 7824581,,서울특별시 영등포구 여의도동 42번지 1   호   ,,,그 밖의 대규모점포,,,
3180000,2.00132E+18,홍익상가,19871127,정상영업,226308800,,서울특별시 영등포구 당산동3가 2번지 7 호   ,,,그 밖의 대규모점포,,,
